"nome_mesoreg";"DIMENSAO";"bs_mean";"nMun";"nExec";"munAmostrados"
"Sudeste Paraense";"DIM_AMBIENTAL";46,2803703703704;9;23;"1502707,1502772,1502764,1500347,1506187,1501253,1508126,1506138,1504208"
"Sudeste Paraense";"DIM_ECONOMICA";52,0547777777778;9;23;"1502707,1502772,1502764,1500347,1506187,1501253,1508126,1506138,1504208"
"Sudeste Paraense";"DIM_SOCIAL";47,4228888888889;9;23;"1502707,1502772,1502764,1500347,1506187,1501253,1508126,1506138,1504208"
"Marajó";"DIM_AMBIENTAL";47,657962962963;9;23;"1507706,1500701,1505809,1501105,1502004,1507904,1504505,1502509,1505700"
"Marajó";"DIM_ECONOMICA";37,9784444444444;9;23;"1507706,1500701,1505809,1501105,1502004,1507904,1504505,1502509,1505700"
"Marajó";"DIM_SOCIAL";36,1653333333333;9;23;"1507706,1500701,1505809,1501105,1502004,1507904,1504505,1502509,1505700"
"Baixo Amazonas";"DIM_AMBIENTAL";40,5559259259259;9;23;"1501451,1503002,1507979,1506005,1505650,1504802,1505106,1500503,1500404"
"Baixo Amazonas";"DIM_ECONOMICA";41,5744444444444;9;23;"1501451,1503002,1507979,1506005,1505650,1504802,1505106,1500503,1500404"
"Baixo Amazonas";"DIM_SOCIAL";44,1128888888889;9;23;"1501451,1503002,1507979,1506005,1505650,1504802,1505106,1500503,1500404"
"Sudoeste Paraense";"DIM_AMBIENTAL";43,6583333333333;9;23;"1507805,1505031,1501725,1508050,1508159,1501006,1504455,1503754,1500859"
"Sudoeste Paraense";"DIM_ECONOMICA";43,5403333333333;9;23;"1507805,1505031,1501725,1508050,1508159,1501006,1504455,1503754,1500859"
"Sudoeste Paraense";"DIM_SOCIAL";39,3557777777778;9;23;"1507805,1505031,1501725,1508050,1508159,1501006,1504455,1503754,1500859"
"Metropolitana de Belém";"DIM_AMBIENTAL";61,0911111111111;9;23;"1502400,1504422,1506351,1506500,1507003,1501303,1500800,1501907,1501501"
"Metropolitana de Belém";"DIM_ECONOMICA";55,5747777777778;9;23;"1502400,1504422,1506351,1506500,1507003,1501303,1500800,1501907,1501501"
"Metropolitana de Belém";"DIM_SOCIAL";54,5324444444444;9;23;"1502400,1504422,1506351,1506500,1507003,1501303,1500800,1501907,1501501"
"Nordeste Paraense";"DIM_AMBIENTAL";59,7488888888889;3;24;"1508209,1502905,1504406"
"Nordeste Paraense";"DIM_ECONOMICA";43,1906666666667;3;24;"1508209,1502905,1504406"
"Nordeste Paraense";"DIM_SOCIAL";55,538;3;24;"1508209,1502905,1504406"
"Sudeste Paraense";"DIM_AMBIENTAL";52,0433333333333;3;24;"1503705,1505536,1508084"
"Sudeste Paraense";"DIM_ECONOMICA";52,232;3;24;"1503705,1505536,1508084"
"Sudeste Paraense";"DIM_SOCIAL";49,9153333333333;3;24;"1503705,1505536,1508084"
"Marajó";"DIM_AMBIENTAL";49,9583333333333;3;24;"1505700,1506302,1507904"
"Marajó";"DIM_ECONOMICA";40,086;3;24;"1505700,1506302,1507904"
"Marajó";"DIM_SOCIAL";54,4753333333333;3;24;"1505700,1506302,1507904"
"Baixo Amazonas";"DIM_AMBIENTAL";39,535;3;24;"1500503,1505106,1505650"
"Baixo Amazonas";"DIM_ECONOMICA";42,7953333333333;3;24;"1500503,1505106,1505650"
"Baixo Amazonas";"DIM_SOCIAL";39,9426666666667;3;24;"1500503,1505106,1505650"
"Sudoeste Paraense";"DIM_AMBIENTAL";41,5494444444444;3;24;"1501006,1504455,1508159"
"Sudoeste Paraense";"DIM_ECONOMICA";39,442;3;24;"1501006,1504455,1508159"
"Sudoeste Paraense";"DIM_SOCIAL";38,688;3;24;"1501006,1504455,1508159"
"Metropolitana de Belém";"DIM_AMBIENTAL";59,9733333333333;3;24;"1506351,1501303,1507003"
"Metropolitana de Belém";"DIM_ECONOMICA";53,0856666666667;3;24;"1506351,1501303,1507003"
"Metropolitana de Belém";"DIM_SOCIAL";49,606;3;24;"1506351,1501303,1507003"
"Nordeste Paraense";"DIM_AMBIENTAL";49,3703333333333;5;24;"1503200,1504406,1504950,1502608,1500206"
"Nordeste Paraense";"DIM_ECONOMICA";40,6754;5;24;"1503200,1504406,1504950,1502608,1500206"
"Nordeste Paraense";"DIM_SOCIAL";45,548;5;24;"1503200,1504406,1504950,1502608,1500206"
"Sudeste Paraense";"DIM_AMBIENTAL";44,7283333333333;5;24;"1507300,1506187,1507458,1508126,1505064"
"Sudeste Paraense";"DIM_ECONOMICA";49,1054;5;24;"1507300,1506187,1507458,1508126,1505064"
"Sudeste Paraense";"DIM_SOCIAL";43,8016;5;24;"1507300,1506187,1507458,1508126,1505064"
"Marajó";"DIM_AMBIENTAL";44,9783333333333;5;24;"1504901,1502509,1502806,1501105,1502004"
"Marajó";"DIM_ECONOMICA";37,691;5;24;"1504901,1502509,1502806,1501105,1502004"
"Marajó";"DIM_SOCIAL";34,048;5;24;"1504901,1502509,1502806,1501105,1502004"
"Baixo Amazonas";"DIM_AMBIENTAL";38,2103333333333;5;24;"1506005,1501451,1503002,1504802,1500404"
"Baixo Amazonas";"DIM_ECONOMICA";40,5556;5;24;"1506005,1501451,1503002,1504802,1500404"
"Baixo Amazonas";"DIM_SOCIAL";44,7724;5;24;"1506005,1501451,1503002,1504802,1500404"
"Sudoeste Paraense";"DIM_AMBIENTAL";44,6586666666667;5;24;"1506195,1508357,1501006,1507805,1505031"
"Sudoeste Paraense";"DIM_ECONOMICA";42,5414;5;24;"1506195,1508357,1501006,1507805,1505031"
"Sudoeste Paraense";"DIM_SOCIAL";40,9316;5;24;"1506195,1508357,1501006,1507805,1505031"
"Metropolitana de Belém";"DIM_AMBIENTAL";64,5583333333333;5;24;"1501303,1501501,1506500,1500800,1503408"
"Metropolitana de Belém";"DIM_ECONOMICA";57,9262;5;24;"1501303,1501501,1506500,1500800,1503408"
"Metropolitana de Belém";"DIM_SOCIAL";52,5112;5;24;"1501303,1501501,1506500,1500800,1503408"
"Nordeste Paraense";"DIM_AMBIENTAL";51,937380952381;7;24;"1503200,1504604,1503309,1508035,1507466,1506112,1503507"
"Nordeste Paraense";"DIM_ECONOMICA";39,1021428571429;7;24;"1503200,1504604,1503309,1508035,1507466,1506112,1503507"
"Nordeste Paraense";"DIM_SOCIAL";44,5151428571429;7;24;"1503200,1504604,1503309,1508035,1507466,1506112,1503507"
"Sudeste Paraense";"DIM_AMBIENTAL";49,0416666666667;7;24;"1506187,1506138,1505536,1502772,1506583,1501576,1504208"
"Sudeste Paraense";"DIM_ECONOMICA";54,5494285714286;7;24;"1506187,1506138,1505536,1502772,1506583,1501576,1504208"
"Sudeste Paraense";"DIM_SOCIAL";50,9091428571429;7;24;"1506187,1506138,1505536,1502772,1506583,1501576,1504208"
"Marajó";"DIM_AMBIENTAL";46,9857142857143;7;24;"1502509,1500701,1504505,1506401,1505700,1501105,1505809"
"Marajó";"DIM_ECONOMICA";39,2195714285714;7;24;"1502509,1500701,1504505,1506401,1505700,1501105,1505809"
"Marajó";"DIM_SOCIAL";33,0285714285714;7;24;"1502509,1500701,1504505,1506401,1505700,1501105,1505809"
"Baixo Amazonas";"DIM_AMBIENTAL";42,2269047619048;7;24;"1505304,1505106,1500503,1506807,1500404,1505650,1502855"
"Baixo Amazonas";"DIM_ECONOMICA";42,4652857142857;7;24;"1505304,1505106,1500503,1506807,1500404,1505650,1502855"
"Baixo Amazonas";"DIM_SOCIAL";44,0337142857143;7;24;"1505304,1505106,1500503,1506807,1500404,1505650,1502855"
"Sudoeste Paraense";"DIM_AMBIENTAL";46,4795238095238;7;24;"1508159,1500602,1503754,1505031,1506195,1503606,1501725"
"Sudoeste Paraense";"DIM_ECONOMICA";47,5662857142857;7;24;"1508159,1500602,1503754,1505031,1506195,1503606,1501725"
"Sudoeste Paraense";"DIM_SOCIAL";45,5131428571429;7;24;"1508159,1500602,1503754,1505031,1506195,1503606,1501725"
"Metropolitana de Belém";"DIM_AMBIENTAL";61,2197619047619;7;24;"1506351,1504422,1507003,1500800,1501907,1501402,1501303"
"Metropolitana de Belém";"DIM_ECONOMICA";53,7907142857143;7;24;"1506351,1504422,1507003,1500800,1501907,1501402,1501303"
"Metropolitana de Belém";"DIM_SOCIAL";55,9014285714286;7;24;"1506351,1504422,1507003,1500800,1501907,1501402,1501303"
"Nordeste Paraense";"DIM_AMBIENTAL";47,3168518518519;9;24;"1500909,1504604,1504000,1505007,1503309,1507607,1500206,1506203,1503507"
"Nordeste Paraense";"DIM_ECONOMICA";41,0027777777778;9;24;"1500909,1504604,1504000,1505007,1503309,1507607,1500206,1506203,1503507"
"Nordeste Paraense";"DIM_SOCIAL";43,4553333333333;9;24;"1500909,1504604,1504000,1505007,1503309,1507607,1500206,1506203,1503507"
"Sudeste Paraense";"DIM_AMBIENTAL";45,2718518518518;9;24;"1507151,1503804,1507300,1508407,1502939,1507755,1501758,1506708,1505502"
"Sudeste Paraense";"DIM_ECONOMICA";53,5105555555556;9;24;"1507151,1503804,1507300,1508407,1502939,1507755,1501758,1506708,1505502"
"Sudeste Paraense";"DIM_SOCIAL";48,9915555555556;9;24;"1507151,1503804,1507300,1508407,1502939,1507755,1501758,1506708,1505502"
"Marajó";"DIM_AMBIENTAL";48,2261111111111;9;24;"1507904,1504505,1507706,1502509,1505809,1501808,1502004,1504901,1501105"
"Marajó";"DIM_ECONOMICA";38,9698888888889;9;24;"1507904,1504505,1507706,1502509,1505809,1501808,1502004,1504901,1501105"
"Marajó";"DIM_SOCIAL";36,6242222222222;9;24;"1507904,1504505,1507706,1502509,1505809,1501808,1502004,1504901,1501105"
"Baixo Amazonas";"DIM_AMBIENTAL";40,9316666666667;9;24;"1501451,1503903,1505650,1507979,1500404,1506005,1505304,1505908,1504802"
"Baixo Amazonas";"DIM_ECONOMICA";40,2573333333333;9;24;"1501451,1503903,1505650,1507979,1500404,1506005,1505304,1505908,1504802"
"Baixo Amazonas";"DIM_SOCIAL";41,0988888888889;9;24;"1501451,1503903,1505650,1507979,1500404,1506005,1505304,1505908,1504802"
"Sudoeste Paraense";"DIM_AMBIENTAL";44,4001851851852;9;24;"1506195,1507805,1504455,1505486,1505031,1508357,1503606,1500859,1500602"
"Sudoeste Paraense";"DIM_ECONOMICA";45,5265555555556;9;24;"1506195,1507805,1504455,1505486,1505031,1508357,1503606,1500859,1500602"
"Sudoeste Paraense";"DIM_SOCIAL";43,2464444444444;9;24;"1506195,1507805,1504455,1505486,1505031,1508357,1503606,1500859,1500602"
"Metropolitana de Belém";"DIM_AMBIENTAL";60,0251851851852;9;24;"1502400,1506351,1504422,1503408,1501501,1506500,1507003,1501907,1500800"
"Metropolitana de Belém";"DIM_ECONOMICA";54,1946666666667;9;24;"1502400,1506351,1504422,1503408,1501501,1506500,1507003,1501907,1500800"
"Metropolitana de Belém";"DIM_SOCIAL";54,2597777777778;9;24;"1502400,1506351,1504422,1503408,1501501,1506500,1507003,1501907,1500800"
"Nordeste Paraense";"DIM_AMBIENTAL";45,2955555555556;3;25;"1502608,1500206,1504703"
"Nordeste Paraense";"DIM_ECONOMICA";38,1736666666667;3;25;"1502608,1500206,1504703"
"Nordeste Paraense";"DIM_SOCIAL";41,348;3;25;"1502608,1500206,1504703"
"Sudeste Paraense";"DIM_AMBIENTAL";46,6972222222222;3;25;"1503804,1506708,1504976"
"Sudeste Paraense";"DIM_ECONOMICA";52,4083333333333;3;25;"1503804,1506708,1504976"
"Sudeste Paraense";"DIM_SOCIAL";47,7773333333333;3;25;"1503804,1506708,1504976"
"Marajó";"DIM_AMBIENTAL";47,205;3;25;"1506401,1502806,1500305"
"Marajó";"DIM_ECONOMICA";39,365;3;25;"1506401,1502806,1500305"
"Marajó";"DIM_SOCIAL";36,0773333333333;3;25;"1506401,1502806,1500305"
"Baixo Amazonas";"DIM_AMBIENTAL";37,4594444444444;3;25;"1506005,1501451,1504802"
"Baixo Amazonas";"DIM_ECONOMICA";41,1946666666667;3;25;"1506005,1501451,1504802"
"Baixo Amazonas";"DIM_SOCIAL";41,8246666666667;3;25;"1506005,1501451,1504802"
"Sudoeste Paraense";"DIM_AMBIENTAL";43,645;3;25;"1501006,1503606,1507805"
"Sudoeste Paraense";"DIM_ECONOMICA";40,802;3;25;"1501006,1503606,1507805"
"Sudoeste Paraense";"DIM_SOCIAL";40,9673333333333;3;25;"1501006,1503606,1507805"
"Metropolitana de Belém";"DIM_AMBIENTAL";58,7894444444444;3;25;"1503408,1507003,1501402"
"Metropolitana de Belém";"DIM_ECONOMICA";50,788;3;25;"1503408,1507003,1501402"
"Metropolitana de Belém";"DIM_SOCIAL";57,1506666666667;3;25;"1503408,1507003,1501402"
"Nordeste Paraense";"DIM_AMBIENTAL";47,1073333333333;5;25;"1501709,1503507,1504703,1507466,1507953"
"Nordeste Paraense";"DIM_ECONOMICA";42,6752;5;25;"1501709,1503507,1504703,1507466,1507953"
"Nordeste Paraense";"DIM_SOCIAL";45,4924;5;25;"1501709,1503507,1504703,1507466,1507953"
"Sudeste Paraense";"DIM_AMBIENTAL";53,1106666666667;5;25;"1501253,1505502,1505536,1505635,1506138"
"Sudeste Paraense";"DIM_ECONOMICA";53,19;5;25;"1501253,1505502,1505536,1505635,1506138"
"Sudeste Paraense";"DIM_SOCIAL";49,8024;5;25;"1501253,1505502,1505536,1505635,1506138"
"Marajó";"DIM_AMBIENTAL";50,0333333333333;5;25;"1505809,1504901,1507904,1507706,1502004"
"Marajó";"DIM_ECONOMICA";40,0104;5;25;"1505809,1504901,1507904,1507706,1502004"
"Marajó";"DIM_SOCIAL";42,3972;5;25;"1505809,1504901,1507904,1507706,1502004"
"Baixo Amazonas";"DIM_AMBIENTAL";42,638;5;25;"1500503,1505106,1506005,1503903,1504802"
"Baixo Amazonas";"DIM_ECONOMICA";42,0234;5;25;"1500503,1505106,1506005,1503903,1504802"
"Baixo Amazonas";"DIM_SOCIAL";41,6456;5;25;"1500503,1505106,1506005,1503903,1504802"
"Sudoeste Paraense";"DIM_AMBIENTAL";40,6643333333333;5;25;"1503606,1508357,1505486,1506195,1508159"
"Sudoeste Paraense";"DIM_ECONOMICA";44,57;5;25;"1503606,1508357,1505486,1506195,1508159"
"Sudoeste Paraense";"DIM_SOCIAL";42,3628;5;25;"1503606,1508357,1505486,1506195,1508159"
"Metropolitana de Belém";"DIM_AMBIENTAL";62,8713333333333;5;25;"1504422,1506500,1507003,1502400,1500800"
"Metropolitana de Belém";"DIM_ECONOMICA";58,7918;5;25;"1504422,1506500,1507003,1502400,1500800"
"Metropolitana de Belém";"DIM_SOCIAL";60,184;5;25;"1504422,1506500,1507003,1502400,1500800"
"Nordeste Paraense";"DIM_AMBIENTAL";45,9564285714286;7;25;"1508308,1507953,1505601,1504059,1504406,1501204,1500107"
"Nordeste Paraense";"DIM_ECONOMICA";44,391;7;25;"1508308,1507953,1505601,1504059,1504406,1501204,1500107"
"Nordeste Paraense";"DIM_SOCIAL";48,6674285714286;7;25;"1508308,1507953,1505601,1504059,1504406,1501204,1500107"
"Sudeste Paraense";"DIM_AMBIENTAL";38,7235714285714;7;25;"1502772,1506138,1506161,1505064,1507508,1505494,1506708"
"Sudeste Paraense";"DIM_ECONOMICA";50,2317142857143;7;25;"1502772,1506138,1506161,1505064,1507508,1505494,1506708"
"Sudeste Paraense";"DIM_SOCIAL";47,2571428571429;7;25;"1502772,1506138,1506161,1505064,1507508,1505494,1506708"
"Marajó";"DIM_AMBIENTAL";49,127380952381;7;25;"1506401,1500305,1502806,1505809,1504901,1506302,1503101"
"Marajó";"DIM_ECONOMICA";40,8687142857143;7;25;"1506401,1500305,1502806,1505809,1504901,1506302,1503101"
"Marajó";"DIM_SOCIAL";38,788;7;25;"1506401,1500305,1502806,1505809,1504901,1506302,1503101"
"Baixo Amazonas";"DIM_AMBIENTAL";40,7107142857143;7;25;"1505908,1502855,1505304,1501451,1505650,1503002,1507979"
"Baixo Amazonas";"DIM_ECONOMICA";41,1391428571429;7;25;"1505908,1502855,1505304,1501451,1505650,1503002,1507979"
"Baixo Amazonas";"DIM_SOCIAL";42,6348571428571;7;25;"1505908,1502855,1505304,1501451,1505650,1503002,1507979"
"Sudoeste Paraense";"DIM_AMBIENTAL";44,0142857142857;7;25;"1500859,1507805,1505486,1501725,1508357,1505031,1508159"
"Sudoeste Paraense";"DIM_ECONOMICA";44,5525714285714;7;25;"1500859,1507805,1505486,1501725,1508357,1505031,1508159"
"Sudoeste Paraense";"DIM_SOCIAL";42,3645714285714;7;25;"1500859,1507805,1505486,1501725,1508357,1505031,1508159"
"Metropolitana de Belém";"DIM_AMBIENTAL";64,7523809523809;7;25;"1502400,1501501,1500800,1506351,1501402,1503408,1507003"
"Metropolitana de Belém";"DIM_ECONOMICA";55,4922857142857;7;25;"1502400,1501501,1500800,1506351,1501402,1503408,1507003"
"Metropolitana de Belém";"DIM_SOCIAL";58,5002857142857;7;25;"1502400,1501501,1500800,1506351,1501402,1503408,1507003"
"Nordeste Paraense";"DIM_AMBIENTAL";50,3348148148148;9;25;"1504950,1507409,1504109,1503309,1506559,1506203,1500909,1507201,1503200"
"Nordeste Paraense";"DIM_ECONOMICA";41,518;9;25;"1504950,1507409,1504109,1503309,1506559,1506203,1500909,1507201,1503200"
"Nordeste Paraense";"DIM_SOCIAL";46,0533333333333;9;25;"1504950,1507409,1504109,1503309,1506559,1506203,1500909,1507201,1503200"
"Sudeste Paraense";"DIM_AMBIENTAL";44,6259259259259;9;25;"1506708,1502707,1507300,1508084,1502954,1505536,1507508,1503705,1507458"
"Sudeste Paraense";"DIM_ECONOMICA";50,0705555555556;9;25;"1506708,1502707,1507300,1508084,1502954,1505536,1507508,1503705,1507458"
"Sudeste Paraense";"DIM_SOCIAL";47,0446666666667;9;25;"1506708,1502707,1507300,1508084,1502954,1505536,1507508,1503705,1507458"
"Marajó";"DIM_AMBIENTAL";48,8662962962963;9;25;"1507904,1500305,1504901,1502509,1507706,1501808,1500701,1501105,1505700"
"Marajó";"DIM_ECONOMICA";38,3867777777778;9;25;"1507904,1500305,1504901,1502509,1507706,1501808,1500701,1501105,1505700"
"Marajó";"DIM_SOCIAL";36,4862222222222;9;25;"1507904,1500305,1504901,1502509,1507706,1501808,1500701,1501105,1505700"
"Baixo Amazonas";"DIM_AMBIENTAL";44,4888888888889;9;25;"1501451,1507979,1505650,1506005,1505908,1503903,1504802,1506807,1500503"
"Baixo Amazonas";"DIM_ECONOMICA";42,7116666666667;9;25;"1501451,1507979,1505650,1506005,1505908,1503903,1504802,1506807,1500503"
"Baixo Amazonas";"DIM_SOCIAL";42,2106666666667;9;25;"1501451,1507979,1505650,1506005,1505908,1503903,1504802,1506807,1500503"
"Sudoeste Paraense";"DIM_AMBIENTAL";39,0261111111111;9;25;"1503754,1501725,1507805,1508357,1508050,1506195,1501006,1500859,1505486"
"Sudoeste Paraense";"DIM_ECONOMICA";41,6925555555556;9;25;"1503754,1501725,1507805,1508357,1508050,1506195,1501006,1500859,1505486"
"Sudoeste Paraense";"DIM_SOCIAL";37,4215555555556;9;25;"1503754,1501725,1507805,1508357,1508050,1506195,1501006,1500859,1505486"
"Metropolitana de Belém";"DIM_AMBIENTAL";63,4092592592593;9;25;"1501402,1501907,1502400,1501501,1506351,1504422,1503408,1501303,1500800"
"Metropolitana de Belém";"DIM_ECONOMICA";55,1912222222222;9;25;"1501402,1501907,1502400,1501501,1506351,1504422,1503408,1501303,1500800"
"Metropolitana de Belém";"DIM_SOCIAL";55,1428888888889;9;25;"1501402,1501907,1502400,1501501,1506351,1504422,1503408,1501303,1500800"
"Nordeste Paraense";"DIM_AMBIENTAL";48,8794444444444;3;26;"1504950,1507102,1506609"
"Nordeste Paraense";"DIM_ECONOMICA";45,2546666666667;3;26;"1504950,1507102,1506609"
"Nordeste Paraense";"DIM_SOCIAL";46,5673333333333;3;26;"1504950,1507102,1506609"
"Sudeste Paraense";"DIM_AMBIENTAL";42,6527777777778;3;26;"1501782,1504208,1507508"
"Sudeste Paraense";"DIM_ECONOMICA";48,471;3;26;"1501782,1504208,1507508"
"Sudeste Paraense";"DIM_SOCIAL";44,5806666666667;3;26;"1501782,1504208,1507508"
"Marajó";"DIM_AMBIENTAL";45,5555555555556;3;26;"1504505,1502004,1505809"
"Marajó";"DIM_ECONOMICA";39,0733333333333;3;26;"1504505,1502004,1505809"
"Marajó";"DIM_SOCIAL";33,2313333333333;3;26;"1504505,1502004,1505809"
"Baixo Amazonas";"DIM_AMBIENTAL";36,0944444444444;3;26;"1501451,1505650,1504802"
"Baixo Amazonas";"DIM_ECONOMICA";41,9583333333333;3;26;"1501451,1505650,1504802"
"Baixo Amazonas";"DIM_SOCIAL";40,9373333333333;3;26;"1501451,1505650,1504802"
"Sudoeste Paraense";"DIM_AMBIENTAL";45,0955555555556;3;26;"1507805,1501725,1504455"
"Sudoeste Paraense";"DIM_ECONOMICA";39,1036666666667;3;26;"1507805,1501725,1504455"
"Sudoeste Paraense";"DIM_SOCIAL";39,6313333333333;3;26;"1507805,1501725,1504455"
"Metropolitana de Belém";"DIM_AMBIENTAL";67,27;3;26;"1506500,1506351,1501402"
"Metropolitana de Belém";"DIM_ECONOMICA";56,6446666666667;3;26;"1506500,1506351,1501402"
"Metropolitana de Belém";"DIM_SOCIAL";61,0553333333333;3;26;"1506500,1506351,1501402"
"Nordeste Paraense";"DIM_AMBIENTAL";51,048;5;26;"1504059,1506203,1508209,1506906,1508308"
"Nordeste Paraense";"DIM_ECONOMICA";44,3772;5;26;"1504059,1506203,1508209,1506906,1508308"
"Nordeste Paraense";"DIM_SOCIAL";51,1096;5;26;"1504059,1506203,1508209,1506906,1508308"
"Sudeste Paraense";"DIM_AMBIENTAL";54,715;5;26;"1505064,1505536,1502707,1504976,1500131"
"Sudeste Paraense";"DIM_ECONOMICA";49,8182;5;26;"1505064,1505536,1502707,1504976,1500131"
"Sudeste Paraense";"DIM_SOCIAL";50,7632;5;26;"1505064,1505536,1502707,1504976,1500131"
"Marajó";"DIM_AMBIENTAL";46,151;5;26;"1502806,1506302,1501105,1502509,1500305"
"Marajó";"DIM_ECONOMICA";37,0294;5;26;"1502806,1506302,1501105,1502509,1500305"
"Marajó";"DIM_SOCIAL";35,9288;5;26;"1502806,1506302,1501105,1502509,1500305"
"Baixo Amazonas";"DIM_AMBIENTAL";44,0033333333333;5;26;"1500503,1505106,1505304,1503903,1502855"
"Baixo Amazonas";"DIM_ECONOMICA";42,7526;5;26;"1500503,1505106,1505304,1503903,1502855"
"Baixo Amazonas";"DIM_SOCIAL";42,7856;5;26;"1500503,1505106,1505304,1503903,1502855"
"Sudoeste Paraense";"DIM_AMBIENTAL";42,7853333333333;5;26;"1508159,1503606,1500859,1501725,1508357"
"Sudoeste Paraense";"DIM_ECONOMICA";44,753;5;26;"1508159,1503606,1500859,1501725,1508357"
"Sudoeste Paraense";"DIM_SOCIAL";44,2804;5;26;"1508159,1503606,1500859,1501725,1508357"
"Metropolitana de Belém";"DIM_AMBIENTAL";59,9906666666667;5;26;"1507003,1504422,1503408,1506500,1506351"
"Metropolitana de Belém";"DIM_ECONOMICA";54,0096;5;26;"1507003,1504422,1503408,1506500,1506351"
"Metropolitana de Belém";"DIM_SOCIAL";52,4424;5;26;"1507003,1504422,1503408,1506500,1506351"
"Nordeste Paraense";"DIM_AMBIENTAL";53,3733333333333;7;26;"1502301,1501600,1508035,1507409,1504109,1500107,1507961"
"Nordeste Paraense";"DIM_ECONOMICA";41,812;7;26;"1502301,1501600,1508035,1507409,1504109,1500107,1507961"
"Nordeste Paraense";"DIM_SOCIAL";47,4508571428571;7;26;"1502301,1501600,1508035,1507409,1504109,1500107,1507961"
"Sudeste Paraense";"DIM_AMBIENTAL";48,5271428571429;7;26;"1502772,1500347,1502939,1506583,1505536,1503705,1502152"
"Sudeste Paraense";"DIM_ECONOMICA";53,5512857142857;7;26;"1502772,1500347,1502939,1506583,1505536,1503705,1502152"
"Sudeste Paraense";"DIM_SOCIAL";46,6174285714286;7;26;"1502772,1500347,1502939,1506583,1505536,1503705,1502152"
"Marajó";"DIM_AMBIENTAL";52,5333333333333;7;26;"1507706,1500701,1505809,1501105,1506302,1503101,1507904"
"Marajó";"DIM_ECONOMICA";39,8442857142857;7;26;"1507706,1500701,1505809,1501105,1506302,1503101,1507904"
"Marajó";"DIM_SOCIAL";40,5342857142857;7;26;"1507706,1500701,1505809,1501105,1506302,1503101,1507904"
"Baixo Amazonas";"DIM_AMBIENTAL";41,672380952381;7;26;"1501451,1500404,1507979,1505106,1500503,1505650,1503002"
"Baixo Amazonas";"DIM_ECONOMICA";42,2175714285714;7;26;"1501451,1500404,1507979,1505106,1500503,1505650,1503002"
"Baixo Amazonas";"DIM_SOCIAL";45,174;7;26;"1501451,1500404,1507979,1505106,1500503,1505650,1503002"
"Sudoeste Paraense";"DIM_AMBIENTAL";43,9535714285714;7;26;"1505031,1501006,1503754,1508159,1500602,1506195,1508050"
"Sudoeste Paraense";"DIM_ECONOMICA";46,7278571428571;7;26;"1505031,1501006,1503754,1508159,1500602,1506195,1508050"
"Sudoeste Paraense";"DIM_SOCIAL";41,3428571428571;7;26;"1505031,1501006,1503754,1508159,1500602,1506195,1508050"
"Metropolitana de Belém";"DIM_AMBIENTAL";65,7888095238095;7;26;"1506500,1501501,1500800,1501402,1507003,1502400,1504422"
"Metropolitana de Belém";"DIM_ECONOMICA";58,9584285714286;7;26;"1506500,1501501,1500800,1501402,1507003,1502400,1504422"
"Metropolitana de Belém";"DIM_SOCIAL";62,008;7;26;"1506500,1501501,1500800,1501402,1507003,1502400,1504422"
"Nordeste Paraense";"DIM_AMBIENTAL";47,0051851851852;9;26;"1506104,1507102,1505205,1505601,1501709,1502905,1506559,1500909,1508308"
"Nordeste Paraense";"DIM_ECONOMICA";38,5124444444444;9;26;"1506104,1507102,1505205,1505601,1501709,1502905,1506559,1500909,1508308"
"Nordeste Paraense";"DIM_SOCIAL";47,0655555555556;9;26;"1506104,1507102,1505205,1505601,1501709,1502905,1506559,1500909,1508308"
"Sudeste Paraense";"DIM_AMBIENTAL";43,5264814814815;9;26;"1505064,1503044,1502764,1503705,1507755,1505502,1506187,1502954,1500131"
"Sudeste Paraense";"DIM_ECONOMICA";48,8542222222222;9;26;"1505064,1503044,1502764,1503705,1507755,1505502,1506187,1502954,1500131"
"Sudeste Paraense";"DIM_SOCIAL";44,4277777777778;9;26;"1505064,1503044,1502764,1503705,1507755,1505502,1506187,1502954,1500131"
"Marajó";"DIM_AMBIENTAL";46,7940740740741;9;26;"1501808,1504505,1505809,1506401,1502806,1507904,1502509,1505700,1504901"
"Marajó";"DIM_ECONOMICA";39,7958888888889;9;26;"1501808,1504505,1505809,1506401,1502806,1507904,1502509,1505700,1504901"
"Marajó";"DIM_SOCIAL";37,6477777777778;9;26;"1501808,1504505,1505809,1506401,1502806,1507904,1502509,1505700,1504901"
"Baixo Amazonas";"DIM_AMBIENTAL";43,9648148148148;9;26;"1505304,1505650,1500503,1507979,1505908,1506807,1506005,1501451,1503002"
"Baixo Amazonas";"DIM_ECONOMICA";43,0345555555556;9;26;"1505304,1505650,1500503,1507979,1505908,1506807,1506005,1501451,1503002"
"Baixo Amazonas";"DIM_SOCIAL";43,2602222222222;9;26;"1505304,1505650,1500503,1507979,1505908,1506807,1506005,1501451,1503002"
"Sudoeste Paraense";"DIM_AMBIENTAL";41,4225925925926;9;26;"1500859,1504455,1506195,1501725,1503754,1508050,1508159,1508357,1503606"
"Sudoeste Paraense";"DIM_ECONOMICA";44,0886666666667;9;26;"1500859,1504455,1506195,1501725,1503754,1508050,1508159,1508357,1503606"
"Sudoeste Paraense";"DIM_SOCIAL";40,0528888888889;9;26;"1500859,1504455,1506195,1501725,1503754,1508050,1508159,1508357,1503606"
